age,income,risk_appetite,financial_goal,investment_knowledge,dependents,location_type,existing_investments,education_level,job_type,monthly_debt,recommended_strategy
29,44600.0,2,2,2,0,0,1,3,2,9800.0,2
42,39500.0,1,1,2,1,1,1,0,2,7600.0,0
62,62200.0,2,2,2,2,1,0,2,1,2200.0,2
42,68400.0,2,2,0,3,2,1,2,1,1200.0,2
58,81100.0,0,1,2,3,0,2,2,3,12900.0,2
21,16800.0,2,2,2,2,2,1,3,3,2200.0,2
65,95500.0,2,2,0,1,0,1,3,2,23500.0,2
42,86900.0,0,2,1,0,0,0,3,2,20800.0,4
46,81300.0,0,2,0,2,0,1,1,0,22300.0,3
32,53500.0,2,0,0,1,0,2,0,2,12100.0,0
69,16400.0,0,1,2,0,0,1,0,3,2200.0,2
46,56000.0,1,0,1,2,1,1,3,2,11300.0,0
46,27000.0,2,2,2,2,0,1,0,3,7000.0,2
47,52900.0,0,1,0,0,2,1,0,4,1900.0,4
33,51500.0,2,1,1,1,1,0,0,2,8900.0,2
44,61200.0,2,2,0,1,2,0,3,2,12900.0,2
51,68400.0,2,2,2,0,0,1,0,2,19400.0,2
20,79500.0,2,1,2,0,2,2,1,2,11700.0,2
57,140200.0,2,2,0,3,2,2,2,2,41600.0,2
56,112600.0,2,2,2,1,2,1,0,2,31700.0,2
27,10000.0,2,0,0,0,1,0,0,1,2500.0,0
63,96600.0,2,2,0,3,2,1,0,1,3200.0,2
24,58300.0,2,2,0,0,2,0,3,4,300.0,2
50,34700.0,2,1,2,2,1,0,1,1,2600.0,2
56,76600.0,1,1,0,0,1,2,3,2,9400.0,0
56,134500.0,0,0,2,1,0,1,0,0,22400.0,1
50,47000.0,1,0,0,0,1,2,3,3,13400.0,0
27,109000.0,1,2,1,0,1,2,2,2,31100.0,1
59,76200.0,2,1,0,0,0,2,1,2,20100.0,2
50,50900.0,2,2,2,2,2,2,0,2,6000.0,2
32,65300.0,2,1,2,3,0,2,3,0,7100.0,2
63,97700.0,2,2,2,2,0,0,0,3,17800.0,2
27,105000.0,1,2,2,3,0,1,1,4,1600.0,4
38,99900.0,2,2,2,0,2,1,1,3,13000.0,2
67,73700.0,2,0,2,2,2,2,1,3,10400.0,0
62,85300.0,2,0,2,3,2,0,3,3,12600.0,0
68,34600.0,0,2,1,1,1,2,0,0,7800.0,1
56,29200.0,0,2,2,0,0,2,0,4,2000.0,1
32,54000.0,2,0,0,3,1,2,3,2,5400.0,0
36,28000.0,1,0,2,0,0,2,0,2,7200.0,0
43,88200.0,0,0,0,1,0,0,0,2,9400.0,1
55,84900.0,1,1,2,0,1,2,0,1,3600.0,4
49,72300.0,1,0,2,2,2,2,2,2,9900.0,0
55,46400.0,2,1,2,3,0,0,0,1,1900.0,2
35,57200.0,2,2,0,0,1,0,2,1,2100.0,2
63,10000.0,2,0,2,1,0,2,0,4,0.0,0
38,94700.0,1,1,0,2,1,1,1,2,27700.0,4
30,72600.0,2,2,2,0,2,1,2,2,17200.0,2
51,10000.0,2,2,2,2,0,1,2,2,2500.0,2
31,63800.0,1,0,1,0,1,1,2,4,1800.0,0
44,80500.0,2,1,2,2,0,1,3,2,10400.0,2
51,88000.0,2,2,2,0,2,1,0,2,21100.0,2
65,111600.0,0,0,1,1,2,1,0,3,19300.0,4
47,32800.0,1,1,0,1,0,0,0,3,4500.0,1
57,35700.0,2,1,2,2,0,1,0,2,8500.0,2
41,65100.0,0,0,1,2,1,2,1,0,10200.0,4
39,57800.0,1,2,1,2,1,2,0,2,17300.0,2
32,159300.0,2,1,1,2,0,1,0,3,34100.0,2
27,89500.0,1,0,0,3,1,1,0,3,14300.0,0
28,97600.0,1,1,0,1,1,2,3,3,21300.0,1
28,55000.0,0,0,2,3,1,2,3,0,9700.0,4
64,73500.0,2,0,0,0,2,0,0,2,12500.0,0
39,70000.0,2,1,0,3,1,0,3,3,16600.0,2
24,23500.0,1,1,2,2,2,1,3,3,6700.0,0
66,50300.0,2,2,2,0,0,0,3,2,10800.0,2
63,18300.0,2,1,0,1,1,2,2,2,4000.0,2
29,94500.0,1,0,0,3,0,2,0,2,27200.0,0
53,33100.0,2,1,1,2,0,2,3,1,1700.0,2
34,117400.0,1,1,1,0,0,0,3,0,30800.0,2
61,103600.0,2,0,0,3,1,1,1,0,27400.0,0
69,38500.0,1,1,1,0,2,2,2,2,3900.0,4
62,78600.0,0,0,0,2,1,0,0,2,15500.0,2
36,22600.0,2,2,1,2,0,1,0,3,4900.0,2
52,39900.0,2,2,0,3,0,2,2,2,10900.0,2
60,27100.0,2,1,2,0,0,2,0,2,5500.0,2
43,54400.0,0,1,2,2,2,1,2,4,600.0,4
63,63100.0,2,1,1,0,2,0,0,2,14100.0,2
24,73100.0,2,1,2,3,1,0,2,2,18000.0,2
36,58000.0,2,1,1,3,1,2,0,2,13200.0,2
31,80800.0,0,0,2,3,0,2,0,2,15500.0,1
67,41500.0,2,2,0,3,1,2,2,2,11100.0,2
69,59400.0,2,1,2,1,0,2,0,0,16500.0,2
30,114800.0,1,0,0,2,1,2,0,4,3800.0,0
30,77100.0,1,0,0,0,2,1,0,2,20800.0,0
37,41300.0,2,2,1,1,0,0,0,2,7200.0,2
67,106600.0,1,1,2,3,2,1,3,3,14500.0,4
59,114900.0,2,0,2,3,1,1,0,1,800.0,0
27,57900.0,0,1,1,0,1,1,0,1,1600.0,4
51,56200.0,0,1,0,0,0,2,1,0,15800.0,1
66,51500.0,1,1,0,2,1,0,2,2,13500.0,2
46,71100.0,1,1,0,2,2,1,3,3,15300.0,3
64,78700.0,1,0,0,1,1,1,3,2,16600.0,0
36,10400.0,0,1,0,0,2,1,0,4,2400.0,4
58,136700.0,2,2,2,2,2,0,3,2,38700.0,2
40,104000.0,2,1,0,3,2,0,0,2,26300.0,2
61,82000.0,2,1,2,1,2,2,0,0,21100.0,2
37,74400.0,2,0,0,0,2,1,2,3,15800.0,0
26,89800.0,1,0,2,1,2,1,0,2,21600.0,0
27,80800.0,2,2,0,0,2,1,3,2,10300.0,2
63,29800.0,1,0,0,0,0,0,2,3,8000.0,0
20,125200.0,0,0,2,0,2,1,0,2,24100.0,3
64,106000.0,2,2,2,1,2,0,0,3,20000.0,2
60,77000.0,2,1,2,0,1,1,0,3,15500.0,2
38,94600.0,1,1,1,1,1,1,1,0,19500.0,1
25,35800.0,2,1,0,1,1,0,1,2,5200.0,2
57,120100.0,2,2,1,1,0,1,0,1,1800.0,2
69,111400.0,2,0,2,1,0,0,0,2,15900.0,0
59,48700.0,2,2,1,1,1,0,3,1,1800.0,2
64,35500.0,1,0,2,3,0,2,0,2,7900.0,0
21,70000.0,1,1,0,3,0,1,0,0,14100.0,0
29,29600.0,1,1,0,2,1,1,3,2,6100.0,2
39,50800.0,2,1,1,1,1,1,2,1,1100.0,2
35,74700.0,0,2,0,1,0,1,2,2,16300.0,0
37,68600.0,1,0,0,0,0,2,3,3,15200.0,0
30,13900.0,2,0,2,1,2,1,0,1,700.0,0
31,104900.0,0,1,2,3,1,1,0,1,3000.0,0
52,67400.0,2,1,2,3,2,1,0,2,10000.0,2
69,89700.0,1,2,0,1,0,0,0,3,19800.0,3
23,43900.0,0,0,0,0,2,1,0,0,10900.0,3
20,59700.0,1,2,2,0,2,2,0,2,16200.0,2
43,21800.0,1,2,2,3,2,2,0,4,2100.0,2
46,97200.0,2,0,0,2,2,0,3,0,28000.0,0
69,54900.0,1,1,0,2,2,0,2,0,11700.0,3
64,91100.0,2,2,2,3,2,2,0,2,13100.0,2
29,87600.0,1,1,2,2,2,2,0,2,18900.0,3
66,49900.0,2,2,2,1,0,1,3,1,1400.0,2
35,89000.0,0,0,0,2,0,2,0,2,14600.0,4
34,99200.0,2,2,0,1,1,0,2,2,27900.0,2
51,66300.0,2,2,0,1,1,0,2,3,9600.0,2
44,124600.0,1,0,1,2,0,0,0,2,22900.0,0
67,75700.0,1,2,2,2,2,1,2,4,1800.0,4
61,92800.0,2,0,2,1,1,0,3,2,10400.0,0
42,89300.0,1,1,0,0,0,1,3,2,14700.0,2
57,75100.0,1,0,0,2,1,1,0,2,19300.0,0
62,43000.0,1,1,0,2,0,2,0,3,8900.0,1
25,58200.0,2,0,0,2,1,1,3,0,12300.0,0
32,108200.0,2,0,0,2,2,2,0,0,20500.0,0
42,56600.0,1,0,0,0,0,1,3,4,1200.0,0
28,66800.0,2,1,1,1,1,1,0,4,2300.0,2
66,40800.0,1,1,2,0,1,0,0,2,7800.0,3
61,47800.0,2,0,1,1,1,1,0,1,400.0,0
47,87000.0,1,0,1,3,1,0,3,2,17500.0,0
41,10000.0,0,1,0,0,2,0,1,3,1200.0,1
53,72300.0,1,1,0,1,2,0,0,2,18100.0,1
33,100900.0,2,2,1,0,0,2,0,2,28300.0,2
52,60200.0,2,0,0,2,1,0,0,0,11500.0,0
64,75300.0,1,1,2,1,2,1,2,2,10000.0,3
48,104300.0,2,0,2,3,0,2,2,1,1400.0,0
54,59600.0,2,1,2,1,1,0,3,1,1600.0,2
21,80300.0,1,1,2,2,2,0,3,3,8100.0,0
68,100000.0,1,0,0,3,2,0,0,1,1100.0,0
48,110400.0,1,2,0,1,0,1,0,2,20900.0,0
33,69700.0,2,1,2,2,2,2,0,2,15200.0,2
52,42900.0,2,1,2,1,1,2,0,3,8400.0,2
47,55100.0,2,2,2,1,0,0,0,2,13600.0,2
36,52200.0,2,1,0,0,0,2,0,4,1600.0,2
53,70500.0,1,2,2,3,1,0,0,1,900.0,2
53,30300.0,2,0,2,1,2,1,0,3,3700.0,0
52,91900.0,2,2,1,0,2,2,0,2,9600.0,2
55,102000.0,2,0,0,2,0,1,0,2,22100.0,0
51,43100.0,2,1,2,3,2,2,0,2,12200.0,2
59,135200.0,1,0,2,3,1,0,2,2,36500.0,0
29,34000.0,2,1,1,2,1,2,0,3,5400.0,2
27,10000.0,2,2,0,2,2,0,0,0,2100.0,2
47,108600.0,0,2,0,2,0,1,0,2,12800.0,1
66,49000.0,2,2,2,3,1,0,0,4,1100.0,2
39,50600.0,2,1,2,1,0,0,3,3,13900.0,2
69,72500.0,0,2,0,2,0,1,1,4,1000.0,3
68,92800.0,2,2,0,2,1,2,0,0,25000.0,2
58,75300.0,2,1,1,3,0,0,2,2,21200.0,2
47,57100.0,2,0,0,0,1,2,0,2,13300.0,0
62,71800.0,1,0,0,2,0,0,2,0,18300.0,0
25,109700.0,2,2,0,2,0,0,3,4,3500.0,2
45,53500.0,2,1,0,0,0,2,2,2,15800.0,2
51,123100.0,2,2,1,1,0,0,0,2,32800.0,2
67,106700.0,1,1,1,0,2,1,0,1,600.0,4
63,71300.0,1,0,2,0,1,2,3,2,16400.0,0
21,44800.0,0,2,0,0,1,0,0,2,6800.0,0
66,40000.0,2,1,2,1,2,0,2,2,7700.0,2
27,91000.0,2,1,2,1,1,2,0,4,2300.0,2
25,32400.0,2,0,0,0,0,1,3,3,8100.0,0
40,66300.0,2,2,1,2,0,2,0,2,19500.0,2
50,58800.0,2,0,1,1,0,1,2,0,16200.0,0
50,87200.0,2,0,0,1,2,1,0,2,15000.0,0
51,90900.0,2,2,0,3,0,2,1,2,26000.0,2
57,62200.0,0,0,2,3,2,0,3,2,11800.0,1
41,77100.0,2,2,1,3,0,2,2,4,1800.0,2
26,55200.0,1,2,0,0,1,2,3,2,15900.0,0
42,37700.0,2,2,2,3,2,1,0,3,9800.0,2
22,85200.0,2,1,2,0,1,2,2,1,3200.0,2
50,34900.0,1,2,0,1,0,1,0,2,5900.0,3
45,46700.0,0,0,2,0,0,0,0,2,8200.0,0
49,49400.0,2,1,2,2,1,1,3,3,13600.0,2
56,80800.0,2,2,1,3,2,1,0,0,19200.0,2
24,116400.0,1,2,2,1,0,1,3,4,2000.0,2
38,61900.0,1,1,2,0,2,0,0,2,14200.0,0
53,38100.0,2,1,1,0,0,0,0,3,6600.0,2
54,10000.0,2,2,0,2,2,0,2,2,2200.0,2
22,81600.0,1,0,0,1,2,2,0,4,2000.0,0
22,83400.0,1,2,2,0,0,1,3,4,2200.0,2
63,34100.0,1,0,2,0,1,2,3,2,5300.0,0
40,82200.0,2,0,0,3,0,0,3,3,10200.0,0
23,65500.0,2,2,2,3,0,1,2,3,6600.0,2
47,88600.0,0,2,2,0,0,2,0,2,17500.0,0
45,99800.0,0,1,1,0,1,1,0,2,25300.0,1
34,51800.0,1,1,2,2,0,1,0,2,11400.0,1
65,32400.0,0,1,2,3,2,2,2,3,8800.0,3
57,59100.0,1,1,2,1,2,1,2,0,12800.0,2
44,82500.0,1,1,2,3,1,1,0,3,16400.0,3
61,77900.0,1,1,2,2,0,1,0,2,20400.0,4
63,20000.0,1,1,2,1,2,0,3,0,3300.0,4
26,39800.0,1,0,2,3,1,0,1,1,1600.0,0
30,43300.0,2,1,2,1,1,2,3,2,9800.0,2
54,61300.0,1,1,1,0,1,1,3,1,1700.0,2
40,77700.0,2,0,2,0,1,2,0,2,16400.0,0
51,83600.0,2,1,2,1,0,1,0,2,10900.0,2
23,129800.0,1,1,2,2,0,0,0,2,34500.0,1
25,57000.0,2,0,1,3,2,2,0,2,5700.0,0
31,86100.0,0,1,1,3,1,2,0,4,3200.0,4
68,53900.0,2,1,0,2,1,1,3,0,9100.0,2
67,46500.0,2,1,2,0,2,0,0,2,7500.0,2
34,91000.0,1,0,0,3,1,1,3,2,22800.0,0
50,82900.0,1,1,2,2,0,1,2,2,21400.0,1
63,69900.0,0,1,2,3,1,1,0,3,20900.0,0
27,10000.0,2,1,2,2,0,2,3,0,2900.0,2
27,41300.0,1,2,0,0,1,1,0,2,7500.0,0
52,122700.0,0,0,2,2,0,2,0,3,35800.0,4
25,106700.0,1,0,2,3,0,0,1,2,29400.0,0
20,72400.0,2,1,1,0,0,0,0,3,16500.0,2
57,70200.0,2,1,0,3,1,2,0,2,19300.0,2
59,50800.0,2,2,1,1,2,0,3,3,9500.0,2
69,111700.0,2,1,2,3,0,0,2,2,29900.0,2
35,38400.0,2,1,0,1,0,1,0,4,3200.0,2
61,40400.0,0,1,0,3,0,2,3,3,5600.0,3
44,85600.0,2,0,0,0,1,0,2,2,10300.0,0
35,69200.0,1,2,0,1,0,1,0,3,9000.0,3
31,87700.0,2,2,0,0,0,2,0,0,13600.0,2
63,77600.0,2,0,0,2,2,0,2,3,19300.0,0
67,52400.0,1,0,1,3,2,2,2,1,1200.0,0
46,65200.0,2,0,1,3,1,1,3,1,2500.0,0
52,10000.0,2,0,2,0,1,1,0,2,2100.0,0
49,49800.0,2,1,2,1,2,0,0,2,7500.0,2
52,96700.0,2,2,0,0,1,0,0,2,24100.0,2
66,25400.0,2,1,0,2,2,1,3,1,2300.0,2
44,58600.0,0,2,2,0,0,1,0,2,14600.0,1
42,91900.0,0,1,0,1,1,1,1,2,20500.0,3
34,94900.0,2,1,2,2,2,1,3,3,17100.0,2
44,76700.0,0,2,2,1,2,2,3,1,2000.0,4
48,44800.0,2,0,1,0,2,2,1,2,12500.0,0
60,72800.0,2,0,1,1,0,2,0,0,13200.0,0
25,84500.0,2,1,2,1,2,0,0,2,23300.0,2
53,104600.0,1,2,2,1,0,0,0,3,18000.0,4
51,61500.0,0,0,0,2,0,1,3,3,17400.0,1
23,62000.0,2,2,2,3,0,2,0,0,9000.0,2
34,53800.0,2,2,1,2,1,1,0,0,10200.0,2
54,89300.0,1,2,0,0,0,0,1,2,13200.0,2
68,97700.0,2,0,2,2,1,1,0,2,10200.0,0
36,69000.0,2,0,1,3,1,0,3,2,19700.0,0
66,115400.0,0,2,0,3,1,2,2,2,14200.0,0
51,26300.0,2,2,0,3,1,0,0,3,5100.0,2
41,80100.0,2,1,0,1,0,2,3,2,10600.0,2
62,92200.0,1,2,0,0,2,1,0,2,15400.0,4
27,74200.0,1,1,0,3,0,2,0,0,9400.0,0
65,99100.0,0,2,2,1,0,2,2,4,900.0,2
43,36600.0,2,1,0,3,0,0,0,0,10500.0,2
65,10000.0,2,2,2,0,2,0,2,2,2300.0,2
56,39000.0,2,0,0,1,2,2,0,2,9500.0,0
39,28800.0,2,0,1,2,1,2,0,2,4700.0,0
63,87800.0,1,1,0,2,0,0,1,2,14700.0,2
43,33600.0,0,2,1,3,0,1,0,3,6200.0,4
59,52200.0,0,2,1,0,1,2,0,2,11500.0,1
58,43200.0,2,2,1,1,0,2,0,2,8500.0,2
47,57000.0,2,1,0,1,1,1,0,4,800.0,2
53,10000.0,1,0,2,3,1,0,3,2,2700.0,0
52,80800.0,1,1,0,3,0,1,1,2,9100.0,3
52,79700.0,2,1,1,1,0,1,3,2,15400.0,2
35,65000.0,1,0,0,2,1,1,0,2,17500.0,0
46,103000.0,0,1,0,2,2,2,0,3,30700.0,3
41,12900.0,1,1,2,1,2,2,0,2,1800.0,1
20,81800.0,2,2,2,0,1,0,0,2,14800.0,2
68,26300.0,2,2,2,1,2,2,3,3,6200.0,2
40,73800.0,0,2,2,3,1,1,3,3,22000.0,4
40,85000.0,2,2,1,2,1,2,2,2,22000.0,2
20,10000.0,1,1,0,2,1,0,2,0,1000.0,2
45,85200.0,2,0,1,3,0,1,2,0,18500.0,0
64,58300.0,0,2,0,1,2,0,3,2,13800.0,3
44,57900.0,2,1,0,1,2,2,2,4,2200.0,2
47,30200.0,1,0,0,3,1,2,2,0,5300.0,0
34,101600.0,1,0,2,0,0,1,0,2,18100.0,0
51,87300.0,2,2,2,3,2,1,3,2,17300.0,2
32,64000.0,1,1,2,3,1,1,0,3,7900.0,0
34,160000.0,2,2,0,0,1,1,2,2,20100.0,2
40,78400.0,0,2,1,0,2,2,3,2,21200.0,4
55,90000.0,1,2,1,1,2,2,0,3,24600.0,1
57,46300.0,2,1,2,0,0,0,0,3,10900.0,2
28,39600.0,1,2,1,2,1,0,0,2,4200.0,1
58,29400.0,2,0,0,1,2,2,0,1,4000.0,0
25,39600.0,2,0,2,1,2,2,2,2,11200.0,0
36,74900.0,2,1,2,3,2,1,3,4,600.0,2
27,113000.0,1,0,0,2,0,0,2,2,26600.0,0
56,113100.0,2,0,0,1,0,2,0,2,11800.0,0
64,69800.0,1,1,0,0,2,0,2,2,20300.0,1
38,58100.0,2,2,2,2,1,0,3,3,6100.0,2
67,80400.0,2,0,2,3,2,0,0,2,15800.0,0
43,96600.0,1,0,2,0,1,0,0,4,3900.0,0
55,46500.0,2,0,0,2,0,1,3,2,11800.0,0
30,59300.0,0,2,0,1,1,2,0,2,14800.0,3
32,65100.0,2,2,2,3,0,1,0,4,2200.0,2
26,52200.0,2,2,1,1,0,2,2,2,10800.0,2
24,59000.0,0,0,2,0,0,0,0,2,13900.0,0
28,58300.0,2,2,2,1,0,1,3,3,16200.0,2
57,55900.0,2,0,2,3,2,0,0,0,16100.0,0
25,119300.0,1,2,0,1,0,0,2,4,2000.0,4
49,71200.0,1,0,0,1,2,1,0,2,8800.0,0
64,87000.0,1,0,2,3,0,1,0,0,10200.0,0
64,36900.0,0,0,1,2,1,0,0,3,8200.0,1
68,129500.0,1,2,1,3,2,2,0,3,36900.0,4
26,34600.0,1,1,2,3,0,1,0,1,2500.0,4
31,66600.0,2,0,0,0,2,0,0,0,14600.0,0
20,81700.0,2,1,2,2,0,1,2,2,22100.0,2
50,42900.0,2,2,1,2,2,2,2,2,5100.0,2
20,77300.0,2,1,2,1,1,1,3,2,17300.0,2
56,35600.0,1,1,1,3,2,0,0,3,5900.0,2
68,94200.0,2,0,2,1,1,2,0,3,10000.0,0
35,81300.0,1,0,2,1,1,2,0,1,1100.0,0
40,117000.0,1,0,2,1,2,1,3,4,1200.0,0
21,83600.0,2,2,0,1,1,1,2,2,14000.0,2
66,75600.0,2,2,2,0,2,2,0,0,11300.0,2
46,83600.0,0,1,0,1,0,0,0,1,3800.0,2
67,14400.0,2,2,2,1,2,2,0,2,3600.0,2
29,23300.0,2,0,0,2,0,2,2,4,2100.0,0
37,83400.0,1,1,0,2,1,2,3,0,19800.0,0
25,27600.0,2,2,2,1,2,2,3,4,1100.0,2
35,80200.0,1,0,0,3,0,0,0,1,1400.0,0
60,48500.0,0,1,0,3,1,1,2,1,900.0,0
46,114800.0,1,1,0,2,2,2,3,3,16100.0,1
25,73200.0,0,1,2,2,0,0,2,2,12800.0,2
68,89000.0,2,0,2,0,1,2,3,2,22600.0,0
56,73800.0,2,0,1,2,0,2,3,2,20900.0,0
36,33100.0,2,0,1,1,2,2,3,0,6500.0,0
53,86200.0,1,1,0,1,1,1,0,3,18100.0,2
39,68900.0,2,2,0,0,2,0,2,0,18200.0,2
52,58000.0,1,1,2,3,1,2,0,2,14100.0,0
60,57800.0,2,0,2,1,2,2,3,2,10600.0,0
41,68500.0,0,0,0,2,0,2,0,3,9500.0,2
49,30300.0,2,0,0,0,2,0,2,2,7600.0,0
59,102300.0,2,2,2,0,2,0,3,2,26200.0,2
49,55700.0,2,1,1,1,0,1,0,3,11000.0,2
49,66200.0,2,1,0,1,0,2,0,4,2200.0,2
67,110500.0,2,2,0,0,0,2,0,2,33100.0,2
42,17700.0,2,0,1,3,0,1,2,4,2900.0,0
32,72200.0,1,2,2,1,0,0,0,2,7500.0,1
50,110300.0,1,2,1,1,1,2,3,2,32400.0,1
58,65600.0,1,1,0,0,1,0,3,2,7300.0,3
68,80700.0,0,2,0,2,2,0,0,3,16500.0,3
49,110100.0,2,1,1,0,1,1,0,2,13800.0,2
29,125600.0,2,1,0,0,2,1,2,2,29400.0,2
25,50200.0,2,0,2,1,0,0,3,1,2400.0,0
64,65400.0,2,2,0,1,2,0,0,2,16400.0,2
32,37700.0,1,1,2,3,1,1,0,2,3800.0,1
61,75500.0,0,0,2,3,0,2,0,3,10100.0,0
52,28500.0,1,2,1,0,2,1,0,2,7600.0,4
31,60000.0,2,0,0,2,1,0,0,2,16300.0,0
41,39900.0,2,1,0,2,2,2,2,2,4100.0,2
55,125300.0,2,1,1,2,0,1,0,0,19800.0,2
43,65400.0,1,2,0,2,1,2,3,1,700.0,0
59,81400.0,2,1,0,2,0,1,0,3,20600.0,2
46,29900.0,0,2,1,3,2,2,0,3,8800.0,4
32,12300.0,1,0,2,3,0,0,0,2,2000.0,0
56,37000.0,2,1,2,2,2,2,0,2,7300.0,2
44,115700.0,1,2,2,0,2,1,3,1,100.0,4
47,78500.0,0,2,1,0,2,0,2,1,1200.0,1
31,84000.0,1,1,2,2,2,0,0,0,17100.0,0
37,65100.0,2,1,2,1,0,2,0,2,14800.0,2
55,113600.0,2,1,0,1,0,2,0,2,17300.0,2
59,10000.0,2,1,2,2,1,2,0,2,2600.0,2
31,97900.0,0,0,2,2,0,2,3,0,10200.0,4
40,83700.0,1,1,0,2,1,1,2,2,24900.0,4
30,149000.0,0,2,2,3,0,0,2,1,500.0,1
51,79000.0,0,2,0,2,1,2,2,3,15900.0,0
67,86900.0,0,1,0,2,0,1,2,2,17500.0,2
41,60900.0,2,0,2,0,1,1,0,2,12100.0,0
20,77500.0,2,1,2,2,0,1,2,2,13500.0,2
52,10000.0,1,2,0,2,1,1,0,0,2100.0,0
44,141400.0,2,1,1,2,0,0,0,3,25000.0,2
36,49500.0,2,1,1,1,0,1,3,3,6100.0,2
68,57200.0,1,2,0,2,2,1,0,2,7500.0,3
39,104700.0,1,1,0,2,2,2,3,2,19300.0,4
33,75900.0,0,2,0,1,2,0,0,4,2800.0,0
46,124500.0,2,2,0,2,2,1,0,1,1200.0,2
22,83400.0,2,0,1,3,0,1,0,2,18800.0,0
44,114300.0,1,1,0,3,0,2,0,3,23000.0,1
55,79100.0,0,2,0,0,1,2,3,0,18900.0,3
62,55200.0,2,1,1,3,0,1,0,2,7800.0,2
53,108100.0,2,0,2,2,1,1,0,1,700.0,0
26,97800.0,2,0,2,2,0,0,3,2,11600.0,0
50,85600.0,2,2,0,2,0,1,0,3,13000.0,2
32,43000.0,2,2,0,0,0,0,3,3,6300.0,2
39,88600.0,2,0,0,0,1,2,0,0,16200.0,0
37,127000.0,2,1,0,0,2,1,1,3,22400.0,2
62,90700.0,2,0,1,2,1,2,0,4,800.0,0
44,55300.0,2,1,1,2,0,0,2,2,6300.0,2
51,99000.0,2,1,2,3,1,1,0,3,26400.0,2
65,86500.0,1,2,2,2,2,1,0,2,21000.0,1
40,71200.0,1,0,0,2,0,1,0,1,2500.0,0
58,90200.0,0,1,1,2,1,0,0,2,12100.0,4
42,84500.0,1,2,0,3,0,1,0,3,10700.0,2
46,60200.0,0,0,0,3,0,2,0,4,1100.0,4
45,68400.0,2,0,2,2,0,1,3,2,8300.0,0
65,87600.0,2,1,0,2,0,0,0,4,3100.0,2
62,112100.0,1,2,1,1,2,2,2,2,30900.0,3
54,39800.0,0,1,1,3,0,1,0,3,9800.0,1
62,51000.0,0,1,0,3,0,1,2,3,10500.0,2
49,74300.0,1,2,0,2,0,0,0,2,10500.0,3
21,79800.0,2,2,2,0,1,1,0,1,2300.0,2
34,97400.0,0,0,2,3,1,2,2,3,28400.0,1
59,97800.0,0,2,2,2,1,2,2,0,28600.0,2
57,70600.0,2,0,2,2,1,0,3,2,18700.0,0
22,35200.0,2,2,2,0,1,2,0,2,9300.0,2
35,41100.0,1,2,2,1,0,2,0,2,5600.0,3
20,134100.0,2,0,0,1,0,1,0,2,27100.0,0
54,83100.0,2,1,0,3,2,2,1,2,13700.0,2
37,64800.0,2,1,2,1,1,2,3,2,12300.0,2
40,56200.0,1,2,1,0,2,1,0,0,12200.0,1
42,11400.0,1,1,0,2,0,2,0,0,2200.0,2
62,75700.0,1,0,2,0,0,2,0,2,9900.0,0
59,114500.0,0,1,0,2,0,1,3,2,19000.0,0
40,102300.0,0,0,1,0,1,0,0,2,13500.0,1
53,74900.0,2,2,0,2,2,1,3,2,11800.0,2
25,75400.0,0,1,2,2,1,0,0,2,18900.0,0
64,82700.0,1,0,0,1,1,1,0,3,14800.0,0
66,121900.0,1,0,2,0,0,1,3,3,18300.0,0
24,70300.0,2,1,1,3,0,2,2,0,20900.0,2
56,81800.0,1,0,0,3,2,1,2,2,11900.0,0
38,79100.0,2,2,0,3,2,2,2,1,800.0,2
32,12500.0,1,2,2,0,0,1,0,2,2200.0,3
27,103600.0,1,1,1,2,0,1,0,2,11100.0,3
35,101300.0,2,0,0,1,2,2,0,3,30000.0,0
24,74700.0,2,0,0,0,2,1,2,2,18500.0,0
49,10000.0,1,0,0,3,2,1,3,2,2800.0,0
21,40100.0,2,1,0,0,0,1,0,3,9800.0,2
53,102100.0,1,0,2,2,0,0,3,2,19900.0,0
38,17200.0,2,0,0,1,2,0,0,2,4200.0,0
25,17000.0,2,2,2,0,0,1,2,4,4100.0,2
64,40200.0,2,1,0,1,2,2,0,2,6300.0,2
64,101400.0,1,2,2,0,1,2,0,2,15800.0,3
27,43800.0,1,1,1,0,0,2,1,2,11300.0,3
67,86000.0,2,2,2,3,2,0,3,3,19200.0,2
44,66000.0,2,2,2,0,1,1,2,3,14200.0,2
65,87500.0,2,1,2,3,2,1,2,3,25800.0,2
28,111400.0,0,0,0,3,2,0,0,2,11500.0,3
43,69000.0,2,0,0,2,0,0,3,0,11300.0,0
48,66800.0,2,2,0,0,0,0,0,2,19500.0,2
27,88400.0,2,0,1,0,1,0,3,3,18400.0,0
31,77700.0,2,2,0,0,2,2,0,4,600.0,2
55,83100.0,1,2,2,3,2,0,0,1,2400.0,0
35,134800.0,2,2,1,0,1,0,3,0,39200.0,2
39,100300.0,1,2,0,2,0,1,0,4,2800.0,0
35,24400.0,0,2,0,0,2,2,3,1,2700.0,0
65,106200.0,0,1,2,1,2,1,3,3,12500.0,4
38,110900.0,2,2,1,1,1,1,1,2,13200.0,2
21,103700.0,2,1,2,2,1,2,0,2,18400.0,2
37,16100.0,1,0,0,2,2,1,1,2,4500.0,0
43,104800.0,0,0,1,2,2,2,2,2,17100.0,1
45,73200.0,2,1,2,0,0,0,0,2,17500.0,2
