age,income,risk_appetite,financial_goal,investment_knowledge,dependents,location_type,existing_investments,education_level,job_type,monthly_debt,recommended_strategy
65,47900.0,High,Wealth-building,Intermediate,2,Semi-urban,Some,Master's,Salaried,11600.0,Crypto
34,86800.0,Low,Wealth-building,Beginner,2,Urban,Diverse,Bachelor's,Salaried,18300.0,Mixed
59,26400.0,Medium,Retirement,Expert,1,Rural,Diverse,Bachelor's,Retired,2600.0,Bonds
67,58900.0,Medium,Wealth-building,Intermediate,1,Urban,Some,Bachelor's,Student,2700.0,Mixed
57,66800.0,High,Retirement,Intermediate,1,Rural,Diverse,Bachelor's,Self-employed,13900.0,Mixed
67,54200.0,Medium,Wealth-building,Beginner,0,Semi-urban,Some,Bachelor's,Self-employed,13700.0,Mixed
61,76300.0,Medium,Wealth-building,Beginner,3,Urban,None,Bachelor's,Self-employed,15100.0,Mixed
32,46200.0,High,Retirement,Expert,1,Semi-urban,None,High School,Salaried,9700.0,Stocks
42,84800.0,Low,Wealth-building,Intermediate,3,Semi-urban,Diverse,Bachelor's,Self-employed,16900.0,Crypto
48,91100.0,Low,Retirement,Intermediate,0,Urban,Some,Doctorate,Salaried,12200.0,Bonds
66,42000.0,Medium,Retirement,Expert,2,Urban,None,High School,Salaried,9100.0,Bonds
23,77700.0,Medium,Wealth-building,Intermediate,0,Rural,Some,Bachelor's,Salaried,8700.0,Mixed
62,54800.0,Medium,Wealth-building,Beginner,2,Semi-urban,Diverse,Bachelor's,Self-employed,9100.0,Mixed
48,107000.0,Low,Retirement,Expert,0,Rural,Some,Bachelor's,Salaried,17200.0,Bonds
43,93200.0,High,Short-term profit,Expert,2,Semi-urban,Diverse,Bachelor's,Self-employed,27900.0,Stocks
37,64600.0,High,Retirement,Beginner,2,Semi-urban,Some,Bachelor's,Student,3300.0,Crypto
48,10500.0,High,Wealth-building,Intermediate,2,Semi-urban,None,Bachelor's,Student,1700.0,Mixed
45,43900.0,Low,Retirement,Beginner,0,Semi-urban,None,High School,Salaried,11500.0,Bonds
28,39300.0,Medium,Retirement,Intermediate,1,Semi-urban,Diverse,Master's,Salaried,11000.0,Bonds
38,74200.0,Low,Wealth-building,Intermediate,3,Urban,None,Master's,Self-employed,11700.0,Mixed
48,75400.0,Low,Wealth-building,Intermediate,2,Semi-urban,Some,Bachelor's,Self-employed,14500.0,Mixed
37,14800.0,Low,Short-term profit,Intermediate,2,Rural,Some,Master's,Salaried,3200.0,Bonds
49,44100.0,Low,Retirement,Intermediate,0,Urban,None,Bachelor's,Salaried,8200.0,Bonds
36,63600.0,Medium,Retirement,Beginner,2,Urban,Diverse,Bachelor's,Freelancer,15900.0,Bonds
66,41600.0,Medium,Retirement,Intermediate,2,Semi-urban,Diverse,Master's,Self-employed,9500.0,Bonds
39,78700.0,Medium,Short-term profit,Intermediate,0,Rural,Some,Master's,Salaried,21000.0,Mixed
45,73600.0,High,Retirement,Intermediate,2,Urban,Diverse,Bachelor's,Salaried,21100.0,Crypto
67,75100.0,Medium,Retirement,Expert,0,Rural,Some,Doctorate,Student,1200.0,Bonds
66,23200.0,High,Wealth-building,Beginner,2,Semi-urban,None,Bachelor's,Salaried,3000.0,Property
64,53700.0,Medium,Short-term profit,Beginner,2,Rural,Some,Bachelor's,Salaried,8700.0,Mixed
28,61200.0,Low,Wealth-building,Intermediate,0,Rural,Diverse,Master's,Retired,1800.0,Bonds
29,53800.0,Medium,Retirement,Expert,1,Rural,None,High School,Salaried,8500.0,Bonds
59,130000.0,Medium,Short-term profit,Beginner,3,Semi-urban,None,Bachelor's,Salaried,25800.0,Mixed
24,53800.0,Medium,Wealth-building,Intermediate,3,Semi-urban,None,Bachelor's,Salaried,12300.0,Mixed
41,118800.0,Low,Retirement,Beginner,3,Semi-urban,None,Bachelor's,Salaried,27800.0,Bonds
30,86800.0,Medium,Short-term profit,Intermediate,1,Rural,None,Bachelor's,Salaried,20800.0,Mixed
45,78900.0,Medium,Retirement,Beginner,0,Urban,Diverse,Bachelor's,Salaried,21000.0,Bonds
39,56000.0,Medium,Wealth-building,Beginner,0,Urban,None,High School,Salaried,10300.0,Mixed
46,10000.0,Low,Retirement,Intermediate,1,Semi-urban,Some,Bachelor's,Self-employed,1700.0,Bonds
47,85000.0,High,Retirement,Beginner,1,Urban,Diverse,Bachelor's,Salaried,11800.0,Mixed
64,57500.0,Low,Wealth-building,Intermediate,1,Rural,Some,Master's,Freelancer,11000.0,Bonds
28,111200.0,High,Retirement,Beginner,0,Rural,Diverse,Doctorate,Freelancer,27300.0,Property
62,109900.0,Medium,Short-term profit,Intermediate,0,Urban,Diverse,Bachelor's,Self-employed,30100.0,Mixed
45,77900.0,Medium,Short-term profit,Intermediate,2,Semi-urban,Diverse,Bachelor's,Retired,3100.0,Mixed
25,53600.0,High,Retirement,Beginner,3,Urban,None,High School,Salaried,12900.0,Mixed
48,58600.0,Low,Retirement,Beginner,1,Semi-urban,None,High School,Salaried,13800.0,Bonds
61,95900.0,Medium,Retirement,Beginner,2,Semi-urban,None,High School,Student,3300.0,Bonds
50,60000.0,Medium,Short-term profit,Beginner,3,Urban,None,Bachelor's,Self-employed,17600.0,Mixed
27,34200.0,Medium,Wealth-building,Beginner,0,Urban,Some,Bachelor's,Self-employed,7200.0,Mixed
68,70200.0,Low,Retirement,Beginner,0,Semi-urban,None,Bachelor's,Salaried,19400.0,Bonds
28,93800.0,Medium,Wealth-building,Intermediate,1,Urban,Some,Bachelor's,Self-employed,19700.0,Mixed
66,29500.0,Low,Wealth-building,Intermediate,3,Urban,Some,Bachelor's,Salaried,6700.0,Mixed
46,91900.0,Medium,Retirement,Expert,3,Urban,None,Bachelor's,Freelancer,20800.0,Bonds
55,62900.0,Low,Wealth-building,Intermediate,2,Rural,None,Doctorate,Salaried,10200.0,Mixed
25,87300.0,Medium,Wealth-building,Intermediate,0,Semi-urban,Some,Bachelor's,Salaried,19300.0,Mixed
53,23900.0,Low,Wealth-building,Beginner,2,Semi-urban,None,High School,Salaried,3300.0,Crypto
21,10000.0,Low,Wealth-building,Expert,0,Urban,None,High School,Self-employed,1700.0,Bonds
57,71500.0,Medium,Short-term profit,Beginner,3,Urban,None,Bachelor's,Salaried,10300.0,Mixed
42,49700.0,Medium,Wealth-building,Intermediate,1,Semi-urban,Some,Master's,Student,1200.0,Mixed
65,124400.0,Low,Retirement,Intermediate,1,Rural,Diverse,Bachelor's,Salaried,32600.0,Bonds
37,119600.0,Medium,Retirement,Intermediate,2,Urban,Some,Master's,Salaried,25600.0,Bonds
43,46000.0,Medium,Wealth-building,Beginner,1,Rural,Some,High School,Student,2100.0,Mixed
23,20300.0,High,Retirement,Intermediate,1,Rural,Some,Master's,Salaried,2600.0,Crypto
68,47800.0,Low,Retirement,Beginner,2,Semi-urban,None,Bachelor's,Salaried,13700.0,Bonds
42,77100.0,Medium,Short-term profit,Expert,1,Rural,None,Bachelor's,Retired,2300.0,Mixed
35,83100.0,Low,Short-term profit,Beginner,1,Semi-urban,None,Bachelor's,Self-employed,11700.0,Mixed
62,107100.0,Low,Retirement,Intermediate,1,Rural,Some,Master's,Salaried,17100.0,Bonds
63,80100.0,Medium,Wealth-building,Expert,2,Semi-urban,Some,Bachelor's,Salaried,19000.0,Mixed
60,61400.0,Low,Retirement,Beginner,3,Rural,Some,High School,Salaried,9900.0,Bonds
35,58300.0,Medium,Short-term profit,Beginner,0,Semi-urban,Diverse,Bachelor's,Retired,0.0,Mixed
28,88800.0,Low,Retirement,Beginner,3,Urban,Some,Master's,Salaried,17700.0,Bonds
48,109900.0,Medium,Retirement,Beginner,1,Rural,Diverse,Master's,Salaried,25400.0,Bonds
58,86100.0,Medium,Short-term profit,Beginner,3,Rural,Some,Bachelor's,Self-employed,16000.0,Mixed
34,61500.0,Low,Wealth-building,Beginner,1,Rural,None,Doctorate,Salaried,12200.0,Stocks
40,96100.0,High,Short-term profit,Beginner,3,Rural,None,Bachelor's,Salaried,24700.0,Crypto
29,121800.0,Medium,Wealth-building,Intermediate,3,Urban,Some,High School,Salaried,22800.0,Mixed
43,52100.0,Low,Retirement,Beginner,2,Semi-urban,Some,Master's,Self-employed,7700.0,Bonds
42,74200.0,Low,Short-term profit,Expert,1,Rural,Some,High School,Self-employed,13300.0,Mixed
24,31800.0,Medium,Wealth-building,Beginner,0,Semi-urban,Some,Bachelor's,Salaried,9200.0,Mixed
61,34500.0,Medium,Retirement,Expert,3,Semi-urban,Diverse,High School,Self-employed,8000.0,Bonds
67,61700.0,Low,Wealth-building,Beginner,3,Semi-urban,Some,Master's,Self-employed,17100.0,Bonds
50,48800.0,Medium,Wealth-building,Intermediate,2,Semi-urban,Diverse,Bachelor's,Retired,2300.0,Mixed
36,76900.0,Medium,Retirement,Expert,1,Rural,Diverse,Doctorate,Salaried,19800.0,Bonds
56,96800.0,Medium,Wealth-building,Intermediate,2,Rural,Some,Bachelor's,Salaried,19600.0,Mixed
21,63300.0,Medium,Wealth-building,Expert,0,Urban,Diverse,Bachelor's,Salaried,8600.0,Mixed
36,26800.0,Medium,Retirement,Intermediate,1,Semi-urban,Some,Bachelor's,Salaried,4000.0,Bonds
51,124700.0,Low,Retirement,Beginner,3,Urban,Diverse,Bachelor's,Freelancer,34100.0,Bonds
45,71700.0,High,Wealth-building,Beginner,0,Rural,Some,Bachelor's,Salaried,9300.0,Bonds
53,107900.0,Medium,Short-term profit,Intermediate,0,Rural,None,High School,Self-employed,31200.0,Mixed
57,37600.0,Medium,Short-term profit,Beginner,1,Semi-urban,Some,Bachelor's,Retired,0.0,Mixed
64,46900.0,Medium,Short-term profit,Beginner,1,Urban,Diverse,High School,Salaried,6700.0,Mixed
60,79000.0,High,Short-term profit,Beginner,2,Rural,Some,Bachelor's,Salaried,12400.0,Bonds
22,154900.0,Low,Retirement,Intermediate,3,Rural,Some,Bachelor's,Student,2500.0,Bonds
64,44700.0,High,Short-term profit,Beginner,3,Semi-urban,None,Master's,Salaried,11200.0,Mixed
35,83000.0,Medium,Retirement,Beginner,2,Urban,Some,Master's,Salaried,10200.0,Bonds
51,64100.0,Medium,Retirement,Intermediate,1,Semi-urban,Some,Bachelor's,Salaried,8700.0,Bonds
44,42000.0,Medium,Retirement,Intermediate,2,Urban,Some,Bachelor's,Salaried,9000.0,Bonds
38,77200.0,Medium,Wealth-building,Beginner,2,Semi-urban,Diverse,Master's,Retired,1800.0,Mixed
37,70000.0,Low,Short-term profit,Beginner,3,Semi-urban,Diverse,Bachelor's,Salaried,15600.0,Mixed
28,27700.0,Low,Wealth-building,Beginner,2,Rural,Some,Master's,Salaried,3800.0,Stocks
38,89500.0,Medium,Wealth-building,Beginner,1,Rural,None,Bachelor's,Retired,1500.0,Mixed
41,44400.0,Medium,Short-term profit,Beginner,1,Urban,Some,Master's,Salaried,12000.0,Mixed
47,23800.0,High,Short-term profit,Beginner,0,Semi-urban,None,High School,Self-employed,5400.0,Property
61,79400.0,High,Short-term profit,Expert,3,Urban,None,High School,Salaried,15500.0,Crypto
56,77500.0,High,Retirement,Intermediate,2,Rural,Some,Master's,Student,2900.0,Property
58,44500.0,Low,Short-term profit,Beginner,2,Urban,Some,Master's,Salaried,7200.0,Mixed
20,82100.0,Medium,Short-term profit,Intermediate,2,Semi-urban,Some,Master's,Freelancer,17400.0,Mixed
30,98200.0,Medium,Retirement,Intermediate,1,Rural,Some,Master's,Salaried,24300.0,Bonds
25,49000.0,Low,Wealth-building,Beginner,2,Semi-urban,Diverse,High School,Salaried,11900.0,Stocks
30,86400.0,Low,Short-term profit,Beginner,0,Semi-urban,Some,Bachelor's,Salaried,24300.0,Property
20,94100.0,Medium,Retirement,Beginner,2,Semi-urban,Diverse,Bachelor's,Salaried,9500.0,Bonds
28,86400.0,Medium,Retirement,Beginner,0,Semi-urban,Some,Master's,Salaried,22900.0,Bonds
63,17700.0,Low,Retirement,Beginner,0,Rural,None,Bachelor's,Salaried,4200.0,Bonds
20,18100.0,Low,Retirement,Beginner,1,Rural,Diverse,Bachelor's,Freelancer,4800.0,Bonds
23,10000.0,Medium,Short-term profit,Beginner,3,Urban,Diverse,High School,Student,3000.0,Mixed
69,28300.0,Medium,Wealth-building,Intermediate,2,Urban,None,Bachelor's,Student,2600.0,Mixed
38,93800.0,Low,Wealth-building,Beginner,1,Rural,Some,Bachelor's,Salaried,21200.0,Stocks
56,33200.0,High,Wealth-building,Intermediate,0,Semi-urban,Some,Master's,Salaried,7600.0,Stocks
40,87300.0,Medium,Wealth-building,Beginner,0,Urban,Diverse,Master's,Self-employed,14100.0,Mixed
67,74200.0,High,Retirement,Expert,3,Urban,Some,High School,Salaried,19500.0,Crypto
27,49400.0,Medium,Retirement,Beginner,2,Rural,Some,Bachelor's,Salaried,11700.0,Bonds
61,119800.0,Low,Wealth-building,Beginner,2,Urban,None,Doctorate,Freelancer,22600.0,Crypto
69,43900.0,Medium,Wealth-building,Intermediate,1,Urban,None,Master's,Freelancer,12100.0,Mixed
39,97400.0,Medium,Retirement,Beginner,1,Semi-urban,Diverse,Master's,Salaried,24000.0,Bonds
60,34600.0,Low,Retirement,Beginner,0,Rural,None,High School,Self-employed,3900.0,Bonds
31,10000.0,Low,Short-term profit,Beginner,0,Urban,Some,Master's,Freelancer,2600.0,Bonds
26,110100.0,Medium,Short-term profit,Expert,2,Rural,None,Doctorate,Self-employed,15100.0,Mixed
69,62000.0,Medium,Retirement,Intermediate,0,Rural,None,Bachelor's,Self-employed,15800.0,Bonds
68,46300.0,Medium,Retirement,Intermediate,2,Urban,Some,Bachelor's,Student,2400.0,Bonds
49,61800.0,Low,Wealth-building,Intermediate,2,Urban,Some,High School,Freelancer,7400.0,Stocks
64,114200.0,Medium,Wealth-building,Intermediate,2,Urban,Some,Master's,Salaried,11600.0,Mixed
38,72000.0,Medium,Wealth-building,Intermediate,1,Semi-urban,Diverse,High School,Salaried,21200.0,Mixed
46,87800.0,Low,Retirement,Beginner,2,Urban,None,Bachelor's,Retired,1500.0,Bonds
43,63300.0,Medium,Short-term profit,Beginner,1,Rural,None,Bachelor's,Salaried,16500.0,Mixed
30,28900.0,Medium,Short-term profit,Beginner,2,Urban,None,High School,Self-employed,3100.0,Mixed
67,96900.0,Medium,Retirement,Beginner,2,Semi-urban,None,High School,Salaried,22200.0,Bonds
22,76600.0,Medium,Wealth-building,Beginner,2,Urban,None,Bachelor's,Salaried,19900.0,Mixed
69,48600.0,Medium,Wealth-building,Expert,0,Semi-urban,Some,Doctorate,Salaried,11100.0,Mixed
26,52400.0,Medium,Wealth-building,Expert,3,Urban,Some,Master's,Self-employed,13400.0,Mixed
35,82700.0,Medium,Retirement,Beginner,1,Rural,Diverse,Master's,Student,2100.0,Bonds
55,70800.0,Low,Retirement,Beginner,3,Rural,None,Bachelor's,Student,0.0,Bonds
43,64100.0,High,Short-term profit,Intermediate,0,Urban,None,Bachelor's,Salaried,7100.0,Bonds
48,65700.0,Medium,Wealth-building,Beginner,0,Rural,None,Master's,Salaried,8900.0,Mixed
62,23800.0,Low,Short-term profit,Intermediate,3,Rural,Some,Bachelor's,Self-employed,3400.0,Bonds
47,82400.0,High,Wealth-building,Beginner,2,Urban,Some,Bachelor's,Freelancer,12300.0,Crypto
33,21000.0,Medium,Retirement,Intermediate,0,Rural,Diverse,High School,Retired,1700.0,Bonds
66,71600.0,Medium,Wealth-building,Beginner,3,Rural,Diverse,Bachelor's,Salaried,11700.0,Mixed
56,119600.0,Medium,Retirement,Intermediate,1,Rural,Some,High School,Salaried,20800.0,Bonds
63,65000.0,Low,Wealth-building,Beginner,0,Urban,Some,High School,Salaried,10000.0,Property
29,23800.0,Medium,Retirement,Beginner,3,Rural,Diverse,Bachelor's,Salaried,6600.0,Bonds
43,38800.0,Low,Wealth-building,Beginner,0,Semi-urban,Some,High School,Salaried,9300.0,Property
28,75300.0,Low,Short-term profit,Beginner,0,Urban,None,Master's,Salaried,9900.0,Crypto
47,56900.0,Medium,Retirement,Beginner,1,Rural,None,High School,Salaried,13100.0,Bonds
21,53000.0,High,Short-term profit,Beginner,2,Rural,Some,Master's,Salaried,12000.0,Property
39,62800.0,High,Wealth-building,Beginner,1,Rural,Diverse,Bachelor's,Retired,1300.0,Property
30,77600.0,Low,Wealth-building,Intermediate,3,Rural,Some,Bachelor's,Freelancer,21600.0,Crypto
42,119800.0,Medium,Wealth-building,Expert,1,Semi-urban,None,High School,Student,3300.0,Mixed
33,138400.0,Low,Wealth-building,Expert,0,Urban,Some,Bachelor's,Salaried,27100.0,Property
28,31500.0,Low,Short-term profit,Beginner,3,Semi-urban,Some,Bachelor's,Self-employed,3800.0,Bonds
53,22900.0,Low,Wealth-building,Intermediate,1,Urban,Some,High School,Student,2100.0,Crypto
32,36300.0,Medium,Retirement,Intermediate,2,Semi-urban,Diverse,Doctorate,Salaried,6300.0,Bonds
67,72100.0,Low,Short-term profit,Beginner,0,Urban,Some,Bachelor's,Salaried,14900.0,Crypto
20,97200.0,Medium,Retirement,Beginner,3,Rural,None,Master's,Salaried,22200.0,Bonds
24,44800.0,High,Wealth-building,Beginner,0,Urban,Diverse,Master's,Salaried,12400.0,Mixed
24,52400.0,Low,Retirement,Beginner,1,Semi-urban,Diverse,High School,Freelancer,12300.0,Bonds
40,61000.0,Medium,Short-term profit,Beginner,3,Urban,None,Bachelor's,Self-employed,13200.0,Mixed
20,87400.0,Medium,Retirement,Beginner,0,Urban,Some,Bachelor's,Self-employed,18700.0,Bonds
35,77000.0,High,Retirement,Intermediate,2,Rural,Some,High School,Self-employed,17200.0,Crypto
30,61500.0,Medium,Retirement,Expert,3,Semi-urban,None,Master's,Salaried,15800.0,Bonds
40,82100.0,High,Wealth-building,Intermediate,0,Urban,None,Bachelor's,Salaried,23600.0,Mixed
47,109400.0,Medium,Short-term profit,Expert,2,Semi-urban,Diverse,Bachelor's,Student,700.0,Mixed
23,34100.0,Low,Wealth-building,Intermediate,3,Semi-urban,Diverse,Bachelor's,Salaried,6400.0,Crypto
49,67600.0,Medium,Wealth-building,Beginner,0,Rural,Some,Bachelor's,Salaried,16500.0,Mixed
63,118300.0,Medium,Short-term profit,Beginner,1,Semi-urban,Diverse,Master's,Student,2200.0,Mixed
43,122300.0,Low,Short-term profit,Beginner,2,Semi-urban,Some,Doctorate,Student,2100.0,Mixed
45,32900.0,Medium,Short-term profit,Intermediate,2,Semi-urban,Diverse,Bachelor's,Salaried,4800.0,Mixed
68,52500.0,High,Short-term profit,Beginner,3,Urban,Some,Master's,Student,1500.0,Mixed
50,102800.0,Medium,Retirement,Intermediate,2,Semi-urban,Some,Bachelor's,Salaried,21500.0,Bonds
25,53600.0,Low,Retirement,Beginner,0,Semi-urban,Some,Master's,Self-employed,11100.0,Bonds
25,100300.0,Low,Retirement,Expert,1,Urban,None,Bachelor's,Salaried,10800.0,Bonds
30,73300.0,Medium,Wealth-building,Expert,3,Semi-urban,Diverse,High School,Self-employed,9500.0,Mixed
68,60500.0,Low,Short-term profit,Intermediate,3,Urban,Some,Bachelor's,Freelancer,14200.0,Stocks
28,48100.0,Medium,Retirement,Beginner,2,Rural,None,Bachelor's,Salaried,6600.0,Bonds
65,55300.0,High,Retirement,Beginner,1,Urban,None,Bachelor's,Salaried,14200.0,Mixed
21,67300.0,Medium,Retirement,Expert,2,Semi-urban,None,Bachelor's,Freelancer,10300.0,Bonds
35,94300.0,Medium,Short-term profit,Expert,3,Rural,Some,Bachelor's,Retired,3500.0,Mixed
57,74900.0,Low,Wealth-building,Beginner,0,Rural,Some,Bachelor's,Salaried,18300.0,Stocks
69,99400.0,High,Short-term profit,Beginner,3,Urban,Some,High School,Salaried,11600.0,Property
47,84700.0,Medium,Wealth-building,Expert,2,Urban,Some,Bachelor's,Salaried,23400.0,Mixed
66,99800.0,Medium,Wealth-building,Beginner,3,Rural,None,Master's,Salaried,18300.0,Mixed
32,98300.0,Medium,Short-term profit,Expert,1,Semi-urban,Some,High School,Salaried,19200.0,Mixed
60,120700.0,Medium,Short-term profit,Intermediate,2,Rural,Some,High School,Retired,1500.0,Mixed
55,49400.0,Medium,Short-term profit,Beginner,1,Semi-urban,None,Master's,Retired,2100.0,Mixed
64,69500.0,Low,Short-term profit,Beginner,3,Rural,Some,Bachelor's,Salaried,7500.0,Crypto
26,80900.0,Medium,Retirement,Expert,0,Semi-urban,Diverse,High School,Salaried,19300.0,Bonds
21,46800.0,Low,Short-term profit,Beginner,1,Rural,None,Bachelor's,Self-employed,5900.0,Crypto
27,73300.0,Low,Wealth-building,Intermediate,0,Semi-urban,None,Bachelor's,Self-employed,8900.0,Stocks
52,20500.0,Low,Short-term profit,Intermediate,2,Urban,Some,Doctorate,Retired,2100.0,Mixed
28,19000.0,Low,Wealth-building,Expert,1,Rural,None,Master's,Self-employed,2400.0,Crypto
29,44600.0,Medium,Wealth-building,Intermediate,0,Rural,Some,Master's,Salaried,9800.0,Mixed
42,39500.0,Low,Short-term profit,Intermediate,1,Semi-urban,Some,Bachelor's,Salaried,7600.0,Bonds
62,62200.0,Medium,Wealth-building,Intermediate,2,Semi-urban,Diverse,High School,Retired,2200.0,Mixed
42,68400.0,Medium,Wealth-building,Beginner,3,Urban,Some,High School,Retired,1200.0,Mixed
58,81100.0,High,Short-term profit,Intermediate,3,Rural,None,High School,Self-employed,12900.0,Mixed
21,16800.0,Medium,Wealth-building,Intermediate,2,Urban,Some,Master's,Self-employed,2200.0,Mixed
65,95500.0,Medium,Wealth-building,Beginner,1,Rural,Some,Master's,Salaried,23500.0,Mixed
42,86900.0,High,Wealth-building,Expert,0,Rural,Diverse,Master's,Salaried,20800.0,Stocks
46,81300.0,High,Wealth-building,Beginner,2,Rural,Some,Doctorate,Freelancer,22300.0,Property
32,53500.0,Medium,Retirement,Beginner,1,Rural,None,Bachelor's,Salaried,12100.0,Bonds
69,16400.0,High,Short-term profit,Intermediate,0,Rural,Some,Bachelor's,Self-employed,2200.0,Mixed
46,56000.0,Low,Retirement,Expert,2,Semi-urban,Some,Master's,Salaried,11300.0,Bonds
46,27000.0,Medium,Wealth-building,Intermediate,2,Rural,Some,Bachelor's,Self-employed,7000.0,Mixed
47,52900.0,High,Short-term profit,Beginner,0,Urban,Some,Bachelor's,Student,1900.0,Stocks
33,51500.0,Medium,Short-term profit,Expert,1,Semi-urban,Diverse,Bachelor's,Salaried,8900.0,Mixed
44,61200.0,Medium,Wealth-building,Beginner,1,Urban,Diverse,Master's,Salaried,12900.0,Mixed
51,68400.0,Medium,Wealth-building,Intermediate,0,Rural,Some,Bachelor's,Salaried,19400.0,Mixed
20,79500.0,Medium,Short-term profit,Intermediate,0,Urban,None,Doctorate,Salaried,11700.0,Mixed
57,140200.0,Medium,Wealth-building,Beginner,3,Urban,None,High School,Salaried,41600.0,Mixed
56,112600.0,Medium,Wealth-building,Intermediate,1,Urban,Some,Bachelor's,Salaried,31700.0,Mixed
